,plot,UID,species,year,dbh,basal
2586.2015,F4,F4T08,Macaranga bancana,2015,NA,NA
2587.2015,F4,F4T09,Macaranga bancana,2015,NA,NA
2588.2015,F4,F4T09B,Macaranga bancana,2015,NA,NA
2589.2015,F4,F4T10,Litsea castanea,2015,8,50.26548246
2590.2015,F4,F4T100,Litsea castanea,2015,1.1,0.950331778
2591.2015,F4,F4T101,Litsea castanea,2015,1.7,2.269800692
2592.2015,F4,F4T102,Alstonia angustiloba,2015,1.6,2.010619298
2593.2015,F4,F4T103,Gynotroches axillaris,2015,1.4,1.5393804
2594.2015,F4,F4T104,Prunus polystachya,2015,1,0.785398163
2595.2015,F4,F4T105,Prunus polystachya,2015,NA,NA
2596.2015,F4,F4T106,Prunus polystachya,2015,1.2,1.130973355
2597.2015,F4,F4T107,Litsea castanea,2015,1,0.785398163
2598.2015,F4,F4T108,Melastoma malabathricum,2015,1,0.785398163
2599.2015,F4,F4T109,Calophyllum pulcherrimum,2015,1,0.785398163
2600.2015,F4,F4T11,Santiria laevigata,2015,2.3,4.154756284
2601.2015,F4,F4T110,Prunus polystachya,2015,1,0.785398163
2602.2015,F4,F4T111,Prunus polystachya,2015,1,0.785398163
2603.2015,F4,F4T112,Calophyllum pulcherrimum,2015,1.1,0.950331778
2604.2015,F4,F4T113,Alstonia angustifolia,2015,1,0.785398163
2605.2015,F4,F4T114,Archidendron clypearia,2015,1.6,2.010619298
2606.2015,F4,F4T115,Macaranga heynei,2015,2.5,4.908738521
2607.2015,F4,F4T116,Lindera lucida,2015,1,0.785398163
2608.2015,F4,F4T117,Calophyllum pulcherrimum,2015,1.2,1.130973355
2609.2015,F4,F4T12,Litsea castanea,2015,6.7,35.25652355
2610.2015,F4,F4T13,Litsea castanea,2015,1.9,2.83528737
2611.2015,F4,F4T14,Litsea elliptica,2015,3.3,8.552985999
2612.2015,F4,F4T15,Macaranga bancana,2015,NA,NA
2613.2015,F4,F4T15B,Macaranga bancana,2015,NA,NA
2614.2015,F4,F4T16,Macaranga bancana,2015,NA,NA
2615.2015,F4,F4T17,Garcinia cf. parvifolia,2015,2.2,3.801327111
2616.2015,F4,F4T18,Ixonanthes reticulata,2015,3.9,11.94590607
2617.2015,F4,F4T19,Santiria laevigata,2015,2.3,4.154756284
2618.2015,F4,F4T20,Litsea castanea,2015,2.6,5.309291585
2619.2015,F4,F4T21,Archidendron clypearia,2015,7.3,41.85386813
2620.2015,F4,F4T21B,Archidendron clypearia,2015,5.1,20.42820623
2621.2015,F4,F4T22,Calophyllum lanigerum var. austrocoriaceum,2015,2.8,6.157521601
2622.2015,F4,F4T23,Alstonia angustifolia,2015,NA,NA
2623.2015,F4,F4T24,Litsea firma,2015,3.5,9.621127502
2624.2015,F4,F4T25,Melastoma malabathricum,2015,3.2,8.042477193
2625.2015,F4,F4T26,Syzygium lineatum,2015,NA,NA
2626.2015,F4,F4T26B,Syzygium lineatum,2015,2.9,6.605198554
2627.2015,F4,F4T27,Prunus polystachya,2015,2.1,3.463605901
2628.2015,F4,F4T27B,Prunus polystachya,2015,3.1,7.54767635
2629.2015,F4,F4T28,Archidendron clypearia,2015,3.1,7.54767635
2630.2015,F4,F4T29,Calophyllum pulcherrimum,2015,1.5,1.767145868
2631.2015,F4,F4T30,Litsea elliptica,2015,4.7,17.34944543
2632.2015,F4,F4T31,Archidendron clypearia,2015,NA,NA
2633.2015,F4,F4T32,Syzygium grande,2015,1.5,1.767145868
2634.2015,F4,F4T33,Archidendron clypearia,2015,4.6,16.61902514
2635.2015,F4,F4T34,Lindera lucida,2015,1.7,2.269800692
2636.2015,F4,F4T35,Litsea castanea,2015,1.7,2.269800692
2637.2015,F4,F4T36,Archidendron clypearia,2015,NA,NA
2638.2015,F4,F4T37,Elaeocarpus petiolatus,2015,NA,NA
2639.2015,F4,F4T38,Litsea castanea,2015,2.3,4.154756284
2640.2015,F4,F4T38B,Litsea castanea,2015,1.6,2.010619298
2641.2015,F4,F4T39,Litsea castanea,2015,NA,NA
2642.2015,F4,F4T40,Macaranga bancana,2015,NA,NA
2643.2015,F4,F4T40B,Macaranga bancana,2015,NA,NA
2644.2015,F4,F4T40C,Macaranga bancana,2015,NA,NA
2645.2015,F4,F4T40D,Macaranga bancana,2015,NA,NA
2646.2015,F4,F4T40E,Macaranga bancana,2015,NA,NA
2647.2015,F4,F4T40F,Macaranga bancana,2015,NA,NA
2648.2015,F4,F4T40G,Macaranga bancana,2015,NA,NA
2649.2015,F4,F4T40H,Macaranga bancana,2015,NA,NA
2650.2015,F4,F4T41,Prunus polystachya,2015,6.1,29.22466566
2651.2015,F4,F4T42,Santiria laevigata,2015,4.6,16.61902514
2652.2015,F4,F4T43,Lophopetalum multinervium,2015,6.3,31.17245311
2653.2015,F4,F4T44,Litsea elliptica,2015,4.5,15.90431281
2654.2015,F4,F4T45,Archidendron clypearia,2015,NA,NA
2655.2015,F4,F4T46,Archidendron clypearia,2015,4.5,15.90431281
2656.2015,F4,F4T47,Santiria laevigata,2015,NA,NA
2657.2015,F4,F4T48,Archidendron clypearia,2015,3.4,9.079202769
2658.2015,F4,F4T49,Archidendron clypearia,2015,5.4,22.90221044
2659.2015,F4,F4T50,Litsea castanea,2015,2.8,6.157521601
2660.2015,F4,F4T51,Archidendron clypearia,2015,3.5,9.621127502
2661.2015,F4,F4T52,Elaeocarpus salicifolius,2015,NA,NA
2662.2015,F4,F4T52B,Elaeocarpus salicifolius,2015,3.9,11.94590607
2663.2015,F4,F4T52C,Elaeocarpus salicifolius,2015,NA,NA
2664.2015,F4,F4T53,Litsea castanea,2015,3.9,11.94590607
2665.2015,F4,F4T54,Archidendron clypearia,2015,NA,NA
2666.2015,F4,F4T55,Gironniera nervosa,2015,4,12.56637061
2667.2015,F4,F4T56,Prunus polystachya,2015,1.8,2.544690049
2668.2015,F4,F4T57,Garcinia cf. parvifolia,2015,2.9,6.605198554
2669.2015,F4,F4T58,Macaranga heynei,2015,3.5,9.621127502
2670.2015,F4,F4T59,Macaranga heynei,2015,2.1,3.463605901
2671.2015,F4,F4T60,Ficus grossularioides,2015,2.3,4.154756284
2672.2015,F4,F4T61,Litsea firma,2015,1.4,1.5393804
2673.2015,F4,F4T62,Syzygium lineatum,2015,2.1,3.463605901
2674.2015,F4,F4T63,Elaeocarpus salicifolius,2015,1.8,2.544690049
2675.2015,F4,F4T64,Litsea castanea,2015,1.4,1.5393804
2676.2015,F4,F4T65,Calophyllum wallichianum var. incrassatum,2015,1.2,1.130973355
2677.2015,F4,F4T66,Syzygium grande,2015,1.2,1.130973355
2678.2015,F4,F4T67,Elaeocarpus petiolatus,2015,1.7,2.269800692
2679.2015,F4,F4T68,Lindera lucida,2015,1.5,1.767145868
2680.2015,F4,F4T69,Archidendron clypearia,2015,3.5,9.621127502
2681.2015,F4,F4T70,Syzygium borneense,2015,1.8,2.544690049
2682.2015,F4,F4T71,Lindera lucida,2015,1.4,1.5393804
2683.2015,F4,F4T72,Litsea castanea,2015,3.2,8.042477193
2684.2015,F4,F4T72B,Litsea castanea,2015,3.2,8.042477193
2685.2015,F4,F4T73,Litsea castanea,2015,1.4,1.5393804
2686.2015,F4,F4T74,Elaeocarpus salicifolius,2015,2.2,3.801327111
2687.2015,F4,F4T75,Calophyllum wallichianum var. incrassatum,2015,1.1,0.950331778
2688.2015,F4,F4T76,Syzygium lineatum,2015,NA,NA
2689.2015,F4,F4T77,Prunus polystachya,2015,1.8,2.544690049
2690.2015,F4,F4T78,Prunus polystachya,2015,1.6,2.010619298
2691.2015,F4,F4T79,Lindera lucida,2015,1.8,2.544690049
2692.2015,F4,F4T80,Archidendron clypearia,2015,2.9,6.605198554
2693.2015,F4,F4T81,Aquilaria malaccensis,2015,1.8,2.544690049
2694.2015,F4,F4T82,Archidendron clypearia,2015,1.4,1.5393804
2695.2015,F4,F4T83,Archidendron clypearia,2015,NA,NA
2696.2015,F4,F4T84,Archidendron clypearia,2015,NA,NA
2697.2015,F4,F4T85,Elaeocarpus petiolatus,2015,NA,NA
2698.2015,F4,F4T86,Prunus polystachya,2015,2,3.141592654
2699.2015,F4,F4T87A,Gynotroches axillaris,2015,NA,NA
2700.2015,F4,F4T87B,Gynotroches axillaris,2015,2.2,3.801327111
2701.2015,F4,F4T87C,Gynotroches axillaris,2015,1,0.785398163
2702.2015,F4,F4T88,Prunus polystachya,2015,NA,NA
2703.2015,F4,F4T89,Santiria laevigata,2015,1.5,1.767145868
2704.2015,F4,F4T90,Lindera lucida,2015,1.9,2.83528737
2705.2015,F4,F4T91,Prunus polystachya,2015,2.5,4.908738521
2706.2015,F4,F4T92,Garcinia cf. parvifolia,2015,2.2,3.801327111
2707.2015,F4,F4T93,Ixonanthes reticulata,2015,1.1,0.950331778
2708.2015,F4,F4T94,Nephelium lappaceum,2015,1.8,2.544690049
2709.2015,F4,F4T95,Prunus polystachya,2015,2.7,5.725552611
2710.2015,F4,F4T96,Santiria rubiginosa,2015,1.3,1.327322896
2711.2015,F4,F4T97,Lindera lucida,2015,1.2,1.130973355
2712.2015,F4,F4T98,Lindera lucida,2015,1.4,1.5393804
2713.2015,F4,F4T99,Garcinia forbesii,2015,1.2,1.130973355
2714.2015,F4,F4T99B,Garcinia forbesii,2015,1.1,0.950331778
2715.2015,G13,G13T01,Timonius wallichianus,2015,5.1,20.42820623
2716.2015,G13,G13T02,Burseraceae 1,2015,4.8,18.09557368
2717.2015,G13,G13T03,Gaertnera obesa,2015,2.1,3.463605901
2718.2015,G13,G13T04A,Gaertnera obesa,2015,1.4,1.5393804
2719.2015,G13,G13T04B,Gaertnera obesa,2015,1.7,2.269800692
2720.2015,G13,G13T05,Macaranga bancana,2015,NA,NA
2721.2015,G13,G13T06,Burseraceae 1,2015,3.5,9.621127502
2722.2015,G13,G13T07,Burseraceae 1,2015,NA,NA
2723.2015,G13,G13T08,Garcinia scortechinii,2015,3.6,10.1787602
2724.2015,G13,G13T09,Garcinia cf. parvifolia,2015,NA,NA
2725.2015,G13,G13T100,Baccaurea polyneura,2015,1.8,2.544690049
2726.2015,G13,G13T100B,Burseraceae 1,2015,5.7,25.51758633
2727.2015,G13,G13T101,Burseraceae 1,2015,1.8,2.544690049
2728.2015,G13,G13T102,Burseraceae 1,2015,1.7,2.269800692
2729.2015,G13,G13T103,Elaeocarpus salicifolius,2015,NA,NA
2730.2015,G13,G13T104,Elaeocarpus salicifolius,2015,5.8,26.42079422
2731.2015,G13,G13T105,Burseraceae 1,2015,1.4,1.5393804
2732.2015,G13,G13T106A,Elaeocarpus salicifolius,2015,4.4,15.20530844
2733.2015,G13,G13T106B,Elaeocarpus salicifolius,2015,NA,NA
2734.2015,G13,G13T107,Burseraceae 1,2015,1.6,2.010619298
2735.2015,G13,G13T108,Syzygium ridleyi,2015,1.8,2.544690049
2736.2015,G13,G13T109,Santiria laevigata,2015,1.5,1.767145868
2737.2015,G13,G13T10A,Elaeocarpus mastersii,2015,5.2,21.23716634
2738.2015,G13,G13T10B,Elaeocarpus mastersii,2015,3,7.068583471
2739.2015,G13,G13T10C,Elaeocarpus mastersii,2015,3.4,9.079202769
2740.2015,G13,G13T11,Xanthophyllum eurhynchum,2015,4.5,15.90431281
2741.2015,G13,G13T110,Syzygium borneense,2015,1.2,1.130973355
2742.2015,G13,G13T111,Syzygium borneense,2015,1.3,1.327322896
2743.2015,G13,G13T112,Burseraceae 1,2015,1.8,2.544690049
2744.2015,G13,G13T113,Garcinia cf. parvifolia,2015,1.3,1.327322896
2745.2015,G13,G13T114,Nephelium lappaceum,2015,NA,NA
2746.2015,G13,G13T115A,Macaranga heynei,2015,2.2,3.801327111
2747.2015,G13,G13T115B,Macaranga heynei,2015,NA,NA
2748.2015,G13,G13T116,Macaranga heynei,2015,1.5,1.767145868
2749.2015,G13,G13T117,Gynotroches axillaris,2015,8.6,58.08804816
2750.2015,G13,G13T118,Litsea lancifolia,2015,1.5,1.767145868
2751.2015,G13,G13T119,Burseraceae 1,2015,1.4,1.5393804
2752.2015,G13,G13T12,Dacryodes incurvata,2015,10.4,84.94866535
2753.2015,G13,G13T120,Garcinia cf. parvifolia,2015,1.5,1.767145868
2754.2015,G13,G13T121,Garcinia cf. parvifolia,2015,1.4,1.5393804
2755.2015,G13,G13T122,Ixonanthes icosandra,2015,1.4,1.5393804
2756.2015,G13,G13T123,Burseraceae 1,2015,1.7,2.269800692
2757.2015,G13,G13T124,Burseraceae 1,2015,1.2,1.130973355
2758.2015,G13,G13T125,Anisophyllea disticha,2015,1.3,1.327322896
2759.2015,G13,G13T126,Calophyllum pulcherrimum,2015,1.5,1.767145868
2760.2015,G13,G13T127,Timonius wallichianus,2015,1,0.785398163
2761.2015,G13,G13T128,Santiria laevigata,2015,NA,NA
2762.2015,G13,G13T129,Garcinia cf. parvifolia,2015,1.2,1.130973355
2763.2015,G13,G13T13,Gaertnera obesa,2015,NA,NA
2764.2015,G13,G13T130,Syzygium borneense,2015,1,0.785398163
2765.2015,G13,G13T131,Burseraceae 1,2015,1.1,0.950331778
2766.2015,G13,G13T132,Litsea firma,2015,1.5,1.767145868
2767.2015,G13,G13T133,Drepananthus ramuliflorus,2015,1.4,1.5393804
2768.2015,G13,G13T134,Tabernaemontana corymbosa,2015,1,0.785398163
2769.2015,G13,G13T135,Burseraceae 1,2015,1.4,1.5393804
2770.2015,G13,G13T135B,Burseraceae 1,2015,1.2,1.130973355
2771.2015,G13,G13T136,Prunus polystachya,2015,1.1,0.950331778
2772.2015,G13,G13T13B,Gaertnera obesa,2015,1.3,1.327322896
2773.2015,G13,G13T13C,Gaertnera obesa,2015,1.4,1.5393804
2774.2015,G13,G13T13D,Gaertnera obesa,2015,1.6,2.010619298
2775.2015,G13,G13T14,Gaertnera obesa,2015,NA,NA
2776.2015,G13,G13T15A,Elaeocarpus stipularis,2015,NA,NA
2777.2015,G13,G13T15B,Elaeocarpus stipularis,2015,NA,NA
2778.2015,G13,G13T15C,Elaeocarpus stipularis,2015,7.4,43.00840343
2779.2015,G13,G13T15D,Elaeocarpus stipularis,2015,7.7,46.56625711
2780.2015,G13,G13T15E,Elaeocarpus stipularis,2015,7.7,46.56625711
2781.2015,G13,G13T15F,Elaeocarpus stipularis,2015,NA,NA
2782.2015,G13,G13T16,Syzygium borneense,2015,2.1,3.463605901
2783.2015,G13,G13T17,Diospyros cf. lanceifolia,2015,3,7.068583471
2784.2015,G13,G13T18,Syzygium borneense,2015,3.9,11.94590607
2785.2015,G13,G13T19a,Macaranga bancana,2015,NA,NA
2786.2015,G13,G13T19B,Macaranga bancana,2015,NA,NA
2787.2015,G13,G13T19C,Macaranga bancana,2015,4,12.56637061
2788.2015,G13,G13T19D,Macaranga bancana,2015,NA,NA
2789.2015,G13,G13T19E,Macaranga bancana,2015,4.8,18.09557368
2790.2015,G13,G13T19F,Macaranga bancana,2015,NA,NA
2791.2015,G13,G13T19G,Macaranga bancana,2015,3.1,7.54767635
2792.2015,G13,G13T19H,Macaranga bancana,2015,NA,NA
2793.2015,G13,G13T20,Gironniera nervosa,2015,NA,NA
2794.2015,G13,G13T21,Burseraceae 1,2015,3.2,8.042477193
2795.2015,G13,G13T22,Litsea lancifolia,2015,2.8,6.157521601
2796.2015,G13,G13T23,Macaranga bancana,2015,NA,NA
2797.2015,G13,G13T23B,Macaranga bancana,2015,NA,NA
2798.2015,G13,G13T24,Timonius wallichianus,2015,5.2,21.23716634
2799.2015,G13,G13T25,Macaranga bancana,2015,14,153.93804
2800.2015,G13,G13T26,Gynotroches axillaris,2015,6.5,33.1830724
2801.2015,G13,G13T27,Burseraceae 1,2015,4.2,13.8544236
2802.2015,G13,G13T28,Burseraceae 1,2015,2.7,5.725552611
2803.2015,G13,G13T29A,Syzygium borneense,2015,NA,NA
2804.2015,G13,G13T29B,Syzygium borneense,2015,2,3.141592654
2805.2015,G13,G13T30A,Gironniera nervosa,2015,5.2,21.23716634
2806.2015,G13,G13T30B,Gironniera nervosa,2015,6.1,29.22466566
2807.2015,G13,G13T31,Burseraceae 1,2015,NA,NA
2808.2015,G13,G13T32,Xanthophyllum eurhynchum,2015,3.2,8.042477193
2809.2015,G13,G13T33,Timonius wallichianus,2015,NA,NA
2810.2015,G13,G13T34,Timonius wallichianus,2015,NA,NA
2811.2015,G13,G13T35,Memecylon garcinioides,2015,2.5,4.908738521
2812.2015,G13,G13T36,Memecylon garcinioides,2015,1.7,2.269800692
2813.2015,G13,G13T37,Calophyllum wallichianum var. incrassatum,2015,2.5,4.908738521
2814.2015,G13,G13T38,Garcinia cf. parvifolia,2015,2.3,4.154756284
2815.2015,G13,G13T39,Xanthophyllum eurhynchum,2015,3.5,9.621127502
2816.2015,G13,G13T40,Artocarpus kemando,2015,5.2,21.23716634
2817.2015,G13,G13T41,Burseraceae 1,2015,3,7.068583471
2818.2015,G13,G13T42,Garcinia scortechinii,2015,4.1,13.20254313
2819.2015,G13,G13T43,Ixonanthes icosandra,2015,4.5,15.90431281
2820.2015,G13,G13T44,Gaertnera obesa,2015,1.8,2.544690049
2821.2015,G13,G13T45,Gironniera nervosa,2015,8,50.26548246
2822.2015,G13,G13T46,Gironniera nervosa,2015,4.7,17.34944543
2823.2015,G13,G13T47,Macaranga bancana,2015,5.6,24.6300864
2824.2015,G13,G13T48,Gaertnera obesa,2015,2,3.141592654
2825.2015,G13,G13T48B,Gaertnera obesa,2015,1.4,1.5393804
2826.2015,G13,G13T48C,Gaertnera obesa,2015,NA,NA
2827.2015,G13,G13T49,Artocarpus kemando,2015,5.2,21.23716634
2828.2015,G13,G13T50A,Koilodepas longifolium,2015,7.6,45.36459792
2829.2015,G13,G13T50B,Koilodepas longifolium,2015,6.5,33.1830724
2830.2015,G13,G13T50C,Koilodepas longifolium,2015,4.1,13.20254313
2831.2015,G13,G13T50D,Koilodepas longifolium,2015,3.1,7.54767635
2832.2015,G13,G13T51A,Elaeocarpus stipularis,2015,NA,NA
2833.2015,G13,G13T51B,Elaeocarpus stipularis,2015,NA,NA
2834.2015,G13,G13T52,Garcinia cf. parvifolia,2015,NA,NA
2835.2015,G13,G13T53,Syzygium borneense,2015,2,3.141592654
2836.2015,G13,G13T54,Burseraceae 1,2015,1.4,1.5393804
2837.2015,G13,G13T55,Ixonanthes icosandra,2015,NA,NA
2838.2015,G13,G13T55B,Ixonanthes icosandra,2015,1.4,1.5393804
2839.2015,G13,G13T55C,Ixonanthes icosandra,2015,1.3,1.327322896
2840.2015,G13,G13T55D,Ixonanthes icosandra,2015,1.2,1.130973355
2841.2015,G13,G13T56,Calophyllum teysmannii,2015,1.3,1.327322896
2842.2015,G13,G13T57,Gironniera nervosa,2015,7.2,40.71504079
2843.2015,G13,G13T58,Timonius wallichianus,2015,8.2,52.81017251
2844.2015,G13,G13T59,Burseraceae 1,2015,2.1,3.463605901
2845.2015,G13,G13T60,Unknown,2015,NA,NA
2846.2015,G13,G13T61,Elaeocarpus stipularis,2015,5.6,24.6300864
2847.2015,G13,G13T62,Elaeocarpus stipularis,2015,1.9,2.83528737
2848.2015,G13,G13T63,Burseraceae 1,2015,1.4,1.5393804
2849.2015,G13,G13T64A,Elaeocarpus stipularis,2015,7.8,47.78362426
2850.2015,G13,G13T64B,Elaeocarpus stipularis,2015,NA,NA
2851.2015,G13,G13T65,Elaeocarpus stipularis,2015,6,28.27433388
2852.2015,G13,G13T66,Burseraceae 1,2015,2.2,3.801327111
2853.2015,G13,G13T67,Gironniera nervosa,2015,1.2,1.130973355
2854.2015,G13,G13T68,Burseraceae 1,2015,1.7,2.269800692
2855.2015,G13,G13T69,Elaeocarpus stipularis,2015,NA,NA
2856.2015,G13,G13T69B,Elaeocarpus stipularis,2015,6.1,29.22466566
2857.2015,G13,G13T70,Elaeocarpus stipularis,2015,2.1,3.463605901
2858.2015,G13,G13T71,Elaeocarpus stipularis,2015,NA,NA
2859.2015,G13,G13T72A,Elaeocarpus stipularis,2015,NA,NA
2860.2015,G13,G13T72B,Elaeocarpus stipularis,2015,6.5,33.1830724
2861.2015,G13,G13T72C,Elaeocarpus stipularis,2015,3.5,9.621127502
2862.2015,G13,G13T72D,Elaeocarpus stipularis,2015,NA,NA
2863.2015,G13,G13T73,Santiria laevigata,2015,2.6,5.309291585
2864.2015,G13,G13T74,Santiria laevigata,2015,NA,NA
2865.2015,G13,G13T75,Gaertnera obesa,2015,1.7,2.269800692
2866.2015,G13,G13T76,Calophyllum wallichianum var. incrassatum,2015,1.3,1.327322896
2867.2015,G13,G13T77,Calophyllum wallichianum var. incrassatum,2015,NA,NA
2868.2015,G13,G13T78,Melastoma malabathricum,2015,3.1,7.54767635
2869.2015,G13,G13T79,Elaeocarpus stipularis,2015,4.7,17.34944543
2870.2015,G13,G13T80,Burseraceae 1,2015,NA,NA
2871.2015,G13,G13T81,Burseraceae 1,2015,NA,NA
2872.2015,G13,G13T82,Dacryodes puberula,2015,1.6,2.010619298
2873.2015,G13,G13T83,Gaertnera obesa,2015,2.1,3.463605901
2874.2015,G13,G13T83B,Gaertnera obesa,2015,1.2,1.130973355
2875.2015,G13,G13T84A,Archidendron clypearia,2015,6.2,30.1907054
2876.2015,G13,G13T84B,Archidendron clypearia,2015,NA,NA
2877.2015,G13,G13T85,Garcinia cf. parvifolia,2015,1.4,1.5393804
2878.2015,G13,G13T86,Dysoxylum cauliflorum,2015,2.2,3.801327111
2879.2015,G13,G13T87,Burseraceae 1,2015,13.9,151.7467792
2880.2015,G13,G13T88,Alstonia angustifolia,2015,2.7,5.725552611
2881.2015,G13,G13T89,Gaertnera obesa,2015,1.5,1.767145868
2882.2015,G13,G13T90A,Gaertnera obesa,2015,1.7,2.269800692
2883.2015,G13,G13T90B,Gaertnera obesa,2015,NA,NA
2884.2015,G13,G13T90C,Gaertnera obesa,2015,1.6,2.010619298
2885.2015,G13,G13T91,Burseraceae 1,2015,2.5,4.908738521
2886.2015,G13,G13T92,Calophyllum wallichianum var. incrassatum,2015,2.3,4.154756284
2887.2015,G13,G13T93,Archidendron clypearia,2015,3.4,9.079202769
2888.2015,G13,G13T94,Garcinia cf. parvifolia,2015,1.7,2.269800692
2889.2015,G13,G13T95,Burseraceae 1,2015,2.1,3.463605901
2890.2015,G13,G13T96,Burseraceae 1,2015,1.5,1.767145868
2891.2015,G13,G13T97A,Gironniera nervosa,2015,11,95.03317777
2892.2015,G13,G13T97B,Gironniera nervosa,2015,4.6,16.61902514
2893.2015,G13,G13T97C,Gironniera nervosa,2015,2.9,6.605198554
2894.2015,G13,G13T97D,Gironniera nervosa,2015,3.2,8.042477193
2895.2015,G13,G13T98,Timonius flavescens,2015,1.7,2.269800692
2896.2015,G13,G13T99,Timonius wallichianus,2015,2.9,6.605198554
2897.2015,G13,G13T99B,Timonius wallichianus,2015,2.1,3.463605901
2898.2015,G13,G13T99C,Timonius wallichianus,2015,NA,NA
2899.2015,G13,G13T99D,Timonius wallichianus,2015,2.8,6.157521601
2900.2015,G13,G13T99E,Timonius wallichianus,2015,3,7.068583471
2901.2015,G13,G13T99F,Timonius wallichianus,2015,1.4,1.5393804
2902.2015,G13,G13T99G,Timonius wallichianus,2015,2.9,6.605198554
2903.2015,G13,G13T99H,Timonius wallichianus,2015,1,0.785398163
2904.2015,G13,G13T99I,Timonius wallichianus,2015,NA,NA
2905.2015,G13,G13T99J,Timonius wallichianus,2015,1.1,0.950331778
2906.2015,G14,G14T01,Anisophyllea disticha,2015,1.7,2.269800692
2907.2015,G14,G14T02,Garcinia cf. parvifolia,2015,11.8,109.3588403
2908.2015,G14,G14T03,Garcinia cf. parvifolia,2015,2.4,4.523893421
2909.2015,G14,G14T04,Garcinia cf. parvifolia,2015,2.7,5.725552611
2910.2015,G14,G14T05,Garcinia cf. parvifolia,2015,3.5,9.621127502
2911.2015,G14,G14T06,Syzygium griffithii,2015,3.5,9.621127502
2912.2015,G14,G14T07,Syzygium borneense,2015,4.3,14.52201204
2913.2015,G14,G14T08,Archidendron microcarpum,2015,2.5,4.908738521
2914.2015,G14,G14T08B,Archidendron microcarpum,2015,NA,NA
2915.2015,G14,G14T09,Archidendron microcarpum,2015,5.4,22.90221044
2916.2015,G14,G14T10,Garcinia cf. parvifolia,2015,5.2,21.23716634
2917.2015,G14,G14T100,Elaeocarpus salicifolius,2015,NA,NA
2918.2015,G14,G14T101,Melastoma malabathricum,2015,1.1,0.950331778
2919.2015,G14,G14T101B,Melastoma malabathricum,2015,1.2,1.130973355
2920.2015,G14,G14T102,Calophyllum teysmannii,2015,1.2,1.130973355
2921.2015,G14,G14T103,Garcinia cf. parvifolia,2015,1.3,1.327322896
2922.2015,G14,G14T104,Anisophyllea disticha,2015,1.2,1.130973355
2923.2015,G14,G14T105,Calophyllum pulcherrimum,2015,NA,NA
2924.2015,G14,G14T106,Lithocarpus conocarpus,2015,1.1,0.950331778
2925.2015,G14,G14T107,Garcinia cf. parvifolia,2015,1.7,2.269800692
2926.2015,G14,G14T108,Lithocarpus encleisocarpus,2015,3.6,10.1787602
2927.2015,G14,G14T109,Calophyllum teysmannii,2015,1.1,0.950331778
2928.2015,G14,G14T11,Garcinia cf. parvifolia,2015,4.3,14.52201204
2929.2015,G14,G14T110,Knema communis,2015,3.9,11.94590607
2930.2015,G14,G14T111,Calophyllum teysmannii,2015,1,0.785398163
2931.2015,G14,G14T112,Calophyllum teysmannii,2015,1,0.785398163
2932.2015,G14,G14T113,Elaeocarpus petiolatus,2015,1.3,1.327322896
2933.2015,G14,G14T114,Syzygium grande,2015,1,0.785398163
2934.2015,G14,G14T115,Calophyllum teysmannii,2015,1,0.785398163
2935.2015,G14,G14T116,Garcinia cf. parvifolia,2015,1,0.785398163
2936.2015,G14,G14T117,Calophyllum teysmannii,2015,1.1,0.950331778
2937.2015,G14,G14T118,Garcinia cf. parvifolia,2015,1.1,0.950331778
2938.2015,G14,G14T12,Garcinia cf. parvifolia,2015,5.3,22.06183441
2939.2015,G14,G14T13,Syzygium borneense,2015,2.4,4.523893421
2940.2015,G14,G14T14,Anisophyllea disticha,2015,1.3,1.327322896
2941.2015,G14,G14T14B,Anisophyllea disticha,2015,1.3,1.327322896
2942.2015,G14,G14T15,Garcinia cf. parvifolia,2015,4.3,14.52201204
2943.2015,G14,G14T16,Beilschmiedia madang,2015,3.5,9.621127502
2944.2015,G14,G14T17,Garcinia cf. parvifolia,2015,7.7,46.56625711
2945.2015,G14,G14T18,Calophyllum pulcherrimum,2015,2.4,4.523893421
2946.2015,G14,G14T19,Syzygium lineatum,2015,3.1,7.54767635
2947.2015,G14,G14T20,Garcinia cf. parvifolia,2015,2.9,6.605198554
2948.2015,G14,G14T21,Aquilaria malaccensis,2015,1.7,2.269800692
2949.2015,G14,G14T22,Garcinia cf. parvifolia,2015,6,28.27433388
2950.2015,G14,G14T23,Syzygium filiforme,2015,3.4,9.079202769
2951.2015,G14,G14T24,Memecylon dichotomum,2015,3.5,9.621127502
2952.2015,G14,G14T25,Garcinia cf. parvifolia,2015,4.5,15.90431281
2953.2015,G14,G14T26,Garcinia cf. parvifolia,2015,5.4,22.90221044
2954.2015,G14,G14T27,Archidendron microcarpum,2015,6.5,33.1830724
2955.2015,G14,G14T28,Cinnamomum iners,2015,NA,NA
2956.2015,G14,G14T29,Garcinia cf. parvifolia,2015,NA,NA
2957.2015,G14,G14T30,Calophyllum pulcherrimum,2015,NA,NA
2958.2015,G14,G14T31,Garcinia cf. parvifolia,2015,5.1,20.42820623
2959.2015,G14,G14T32,Garcinia cf. parvifolia,2015,4,12.56637061
2960.2015,G14,G14T33,Garcinia cf. parvifolia,2015,4.3,14.52201204
2961.2015,G14,G14T34,Dyera costulata,2015,2.8,6.157521601
2962.2015,G14,G14T35,Garcinia cf. parvifolia,2015,2.1,3.463605901
